chunk_id,chunk_text,head,head_type,relation,relation_url,tail,tail_type,confidence,jsonld
219,，不能料其死也。”由于诸葛亮将兵权遗交于杨仪，使自恃武艺高强而行为傲慢的魏延大为不满，果然举兵造反。就在他烧毁栈道，欲与杨仪大战一场，夺取兵权之时，杨仪按孔明锦囊所嘱，诱使魏延横刀立马连叫三声“谁敢杀我”，就在其话音未落之时，按孔明所授密计假意随魏延一起造反的马岱手起一刀，斩魏延于马下。魏延此时仍大睁着一双惊愕的双眼。杨仪、姜维、马岱等蜀军将士共扶丞相之灵柩，同进成都，蜀都上下皆挂孝，文武百官、山林百姓，无不痛哭，举国上下哀声震地。蜀主刘禅按诸葛亮临终遗愿，将其葬于定军山，不用墙垣砖石，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！,杨仪,历史人物,君主,,唐代,Text,0.5260,{}
219,，不能料其死也。”由于诸葛亮将兵权遗交于杨仪，使自恃武艺高强而行为傲慢的魏延大为不满，果然举兵造反。就在他烧毁栈道，欲与杨仪大战一场，夺取兵权之时，杨仪按孔明锦囊所嘱，诱使魏延横刀立马连叫三声“谁敢杀我”，就在其话音未落之时，按孔明所授密计假意随魏延一起造反的马岱手起一刀，斩魏延于马下。魏延此时仍大睁着一双惊愕的双眼。杨仪、姜维、马岱等蜀军将士共扶丞相之灵柩，同进成都，蜀都上下皆挂孝，文武百官、山林百姓，无不痛哭，举国上下哀声震地。蜀主刘禅按诸葛亮临终遗愿，将其葬于定军山，不用墙垣砖石，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！,孔明,Text,君主,,刘禅,历史人物,0.6028,{}
219,，不能料其死也。”由于诸葛亮将兵权遗交于杨仪，使自恃武艺高强而行为傲慢的魏延大为不满，果然举兵造反。就在他烧毁栈道，欲与杨仪大战一场，夺取兵权之时，杨仪按孔明锦囊所嘱，诱使魏延横刀立马连叫三声“谁敢杀我”，就在其话音未落之时，按孔明所授密计假意随魏延一起造反的马岱手起一刀，斩魏延于马下。魏延此时仍大睁着一双惊愕的双眼。杨仪、姜维、马岱等蜀军将士共扶丞相之灵柩，同进成都，蜀都上下皆挂孝，文武百官、山林百姓，无不痛哭，举国上下哀声震地。蜀主刘禅按诸葛亮临终遗愿，将其葬于定军山，不用墙垣砖石，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！,孔明,Text,君主,,唐代,Text,0.4435,{}
219,，不能料其死也。”由于诸葛亮将兵权遗交于杨仪，使自恃武艺高强而行为傲慢的魏延大为不满，果然举兵造反。就在他烧毁栈道，欲与杨仪大战一场，夺取兵权之时，杨仪按孔明锦囊所嘱，诱使魏延横刀立马连叫三声“谁敢杀我”，就在其话音未落之时，按孔明所授密计假意随魏延一起造反的马岱手起一刀，斩魏延于马下。魏延此时仍大睁着一双惊愕的双眼。杨仪、姜维、马岱等蜀军将士共扶丞相之灵柩，同进成都，蜀都上下皆挂孝，文武百官、山林百姓，无不痛哭，举国上下哀声震地。蜀主刘禅按诸葛亮临终遗愿，将其葬于定军山，不用墙垣砖石，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！,刘禅,历史人物,君主,,唐代,Text,0.5764,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,唐代,Text,君主,,刘,历史人物,0.7806,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,唐代,Text,君主,,孔明,Text,0.6578,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,唐代,Text,君主,,曹芳,历史人物,0.6389,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,唐代,Text,君主,,司懿,历史人物,0.6450,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,刘,历史人物,君主,,孔明,Text,0.8180,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,刘,历史人物,君主,,曹芳,历史人物,0.8247,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,刘,历史人物,君主,,司懿,历史人物,0.8311,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,孔明,Text,君主,,曹芳,历史人物,0.8144,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,孔明,Text,君主,,司懿,历史人物,0.7759,{}
220,，不用一切祭物。唐代诗人杜甫诗曰：“三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟！”第七十八集：诈病赚曹爽景初三年（公元239年）正月，魏主曹叡身染重病，听从刘放、孙资二臣之言，封曹爽为大将军，总摄朝政；病危之时，又急召太尉司马懿还朝，效仿刘备托孤于诸葛孔明之举，将年方八岁的太子曹芳托于司马懿，言讫而死。司马懿与曹爽扶保曹芳即位，改元正始元年。何晏、李胜、桓范等人劝曹爽奏明圣上，尊司马懿为太傅，明升暗降，夺其掌兵之权。只顾玩耍的魏主曹芳准奏。自此，司马懿深居太傅府，不问时事，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。,曹芳,历史人物,君主,,司懿,历史人物,0.8000,{}
221,，并诈病麻痹曹爽达十年之久。已是权倾朝野的曹爽以为高枕无忧，不顾桓范的劝阻，每日饮宴吃酒、醉卧梦乡。一日，曹爽与弟曹羲、曹训驾鹰牵犬出城游猎，司马懿趁此机会，一举夺得兵权。曹爽念念不忘城中娇妻美妾，智囊桓范纵有良策，也不为其所用，最后只好将大司马之印拱手交予司马懿。曹爽却被司马懿以结党谋反为由，按律问斩，诛灭三族。魏主无奈，只好加司马懿“九锡”之赏。曹爽亲族夏侯霸反出雍州，投奔西蜀。嘉平三年（公元251年）秋八月，司马懿病逝。其子司马师被封为大将军，总领尚书机密大事，司马昭为骠骑大将军。自此，魏国朝政尽由司马氏专断。第七十九集：吴宫干戈神凤元年（公元252年），吴主孙权病逝。,曹爽,历史人物,君主,,魏国,Text,0.4429,{}
222,骑大将军。自此，魏国朝政尽由司马氏专断。第七十九集：吴宫干戈神凤元年（公元252年），吴主孙权病逝。在位二十四年，寿七十一岁，太傅诸葛恪遵遗命立孙亮为帝，改元建兴元年。正当满朝举哀之际，魏司马昭统领三十万大军，兵分三路进犯东兴。诸葛恪大惊，命老将丁奉引军自江中救东兴。丁奉率三千水兵，勇敢上岸，雪中进兵，将狂傲麻痹的魏军杀得死伤大半，东兴一战，大获全胜。诸葛恪甚为得意，并与蜀姜维约会，调集二十万大军，出兵中原。丁奉劝其先攻取魏国总隘口新城，恪从之，于是吴军便在新城展开了攻城战。新城守将张特派人请降，诸葛恪下令暂缓攻城。,魏国,Text,对手,,孙,历史人物,0.8738,{}
222,骑大将军。自此，魏国朝政尽由司马氏专断。第七十九集：吴宫干戈神凤元年（公元252年），吴主孙权病逝。在位二十四年，寿七十一岁，太傅诸葛恪遵遗命立孙亮为帝，改元建兴元年。正当满朝举哀之际，魏司马昭统领三十万大军，兵分三路进犯东兴。诸葛恪大惊，命老将丁奉引军自江中救东兴。丁奉率三千水兵，勇敢上岸，雪中进兵，将狂傲麻痹的魏军杀得死伤大半，东兴一战，大获全胜。诸葛恪甚为得意，并与蜀姜维约会，调集二十万大军，出兵中原。丁奉劝其先攻取魏国总隘口新城，恪从之，于是吴军便在新城展开了攻城战。新城守将张特派人请降，诸葛恪下令暂缓攻城。,魏国,Text,对手,,孙亮昭,历史人物,0.9535,{}
222,骑大将军。自此，魏国朝政尽由司马氏专断。第七十九集：吴宫干戈神凤元年（公元252年），吴主孙权病逝。在位二十四年，寿七十一岁，太傅诸葛恪遵遗命立孙亮为帝，改元建兴元年。正当满朝举哀之际，魏司马昭统领三十万大军，兵分三路进犯东兴。诸葛恪大惊，命老将丁奉引军自江中救东兴。丁奉率三千水兵，勇敢上岸，雪中进兵，将狂傲麻痹的魏军杀得死伤大半，东兴一战，大获全胜。诸葛恪甚为得意，并与蜀姜维约会，调集二十万大军，出兵中原。丁奉劝其先攻取魏国总隘口新城，恪从之，于是吴军便在新城展开了攻城战。新城守将张特派人请降，诸葛恪下令暂缓攻城。,孙,历史人物,对手,,孙亮昭,历史人物,0.9681,{}
227,水之南。魏主闻讯大惊，只得加封司马昭为大将军、录尚书事，中外事务任其裁处。自此，司马昭常怀篡逆之心。姜维率大军兵出祁山，与魏将邓艾相峙于祁山谷口。邓艾夜袭蜀营，因姜维有备而未获全胜，赞叹姜维深得孔明之法，兵在夜而不惊，将闻变而不乱。第八十一集：司马昭弑君古战场上，邓艾面对姜维的八卦阵踌躇不前，姜维言激邓艾入阵，突然烟尘翻滚，邓艾惨败，险些丧命，祁山九寨尽为蜀军所占。邓艾采纳司马望之计，拟暗袭祁山之后复夺九寨，又为姜维所败并身中四箭而逃。无奈中，巧使反间计，买通蜀宦官黄皓，散布谣言，令蜀主生疑，召回姜维。蜀主刘禅果然中计，下诏召回姜维。姜维只有仰天长叹，撤兵还都，半途而废。,司马昭,历史人物,对手,,孔明,Text,0.9693,{}
228,布谣言，令蜀主生疑，召回姜维。蜀主刘禅果然中计，下诏召回姜维。姜维只有仰天长叹，撤兵还都，半途而废。司马昭以《潜龙诗》为由，欲废魏主曹髦。又挟逼曹髦封其为晋公、加九锡。年轻气盛的魏主不甘屈辱，率身边数百兵士驾车讨贼。结果是驱羔羊入虎口，被司马昭部将成济一戟刺死。司马昭佯装大惊，扶尸哭喊；处死成济并诛其三族以泄众恨；又纵容贾充等人恭请他受禅称帝。他拒而不受，意欲将帝位留给其子，故又拥立一个十三岁半的小皇帝曹奂。第八十二集：九伐中原姜维又一次面对邓艾的祁山九寨，与张翼共设一计，准备一举全歼邓艾之军，尔后驱兵直取长安。结果大胜魏军，邓艾父子徒步逃入荒山，魏军的祁山九寨又被蜀军团团围住，败局已定。,曹髦,人物,对手,,曹奂,人物,0.8954,{}
231,诸葛绪不从军令，擅自进兵取败，欲斩其首。监军卫瓘劝钟会三思，因诸葛绪乃邓艾部下，若正军法，恐伤和气。钟会从其言，免诸葛绪一死，将其打入囚车，押赴洛阳请晋公裁处，并收编所领之兵。邓艾路遇囚车，见状大怒，骂钟会欺人太甚，意欲兴兵问罪，被其子邓忠拦阻。第八十三集：偷渡阴平钟会、邓艾在钟会大营会面，二人言语间互斗心计，最后商定：钟会破剑阁，走大道入蜀都；邓艾走阴平小路，出汉中德阳亭，以奇兵直取成都。哪知姜维率兵死守剑阁，钟会苦攻不下，邓艾率轻兵翻山越岭，先一步直逼蜀宫成都。刘禅闻讯，方寸顿乱，郤正献策：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。,葛,人物,君主,,邓忠,人物,0.8842,{}
231,诸葛绪不从军令，擅自进兵取败，欲斩其首。监军卫瓘劝钟会三思，因诸葛绪乃邓艾部下，若正军法，恐伤和气。钟会从其言，免诸葛绪一死，将其打入囚车，押赴洛阳请晋公裁处，并收编所领之兵。邓艾路遇囚车，见状大怒，骂钟会欺人太甚，意欲兴兵问罪，被其子邓忠拦阻。第八十三集：偷渡阴平钟会、邓艾在钟会大营会面，二人言语间互斗心计，最后商定：钟会破剑阁，走大道入蜀都；邓艾走阴平小路，出汉中德阳亭，以奇兵直取成都。哪知姜维率兵死守剑阁，钟会苦攻不下，邓艾率轻兵翻山越岭，先一步直逼蜀宫成都。刘禅闻讯，方寸顿乱，郤正献策：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。,葛,人物,君主,,刘禅,人物,0.8143,{}
231,诸葛绪不从军令，擅自进兵取败，欲斩其首。监军卫瓘劝钟会三思，因诸葛绪乃邓艾部下，若正军法，恐伤和气。钟会从其言，免诸葛绪一死，将其打入囚车，押赴洛阳请晋公裁处，并收编所领之兵。邓艾路遇囚车，见状大怒，骂钟会欺人太甚，意欲兴兵问罪，被其子邓忠拦阻。第八十三集：偷渡阴平钟会、邓艾在钟会大营会面，二人言语间互斗心计，最后商定：钟会破剑阁，走大道入蜀都；邓艾走阴平小路，出汉中德阳亭，以奇兵直取成都。哪知姜维率兵死守剑阁，钟会苦攻不下，邓艾率轻兵翻山越岭，先一步直逼蜀宫成都。刘禅闻讯，方寸顿乱，郤正献策：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。,葛,人物,君主,,诸葛瞻尚,人物,0.7521,{}
231,诸葛绪不从军令，擅自进兵取败，欲斩其首。监军卫瓘劝钟会三思，因诸葛绪乃邓艾部下，若正军法，恐伤和气。钟会从其言，免诸葛绪一死，将其打入囚车，押赴洛阳请晋公裁处，并收编所领之兵。邓艾路遇囚车，见状大怒，骂钟会欺人太甚，意欲兴兵问罪，被其子邓忠拦阻。第八十三集：偷渡阴平钟会、邓艾在钟会大营会面，二人言语间互斗心计，最后商定：钟会破剑阁，走大道入蜀都；邓艾走阴平小路，出汉中德阳亭，以奇兵直取成都。哪知姜维率兵死守剑阁，钟会苦攻不下，邓艾率轻兵翻山越岭，先一步直逼蜀宫成都。刘禅闻讯，方寸顿乱，郤正献策：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。,邓忠,人物,君主,,刘禅,人物,0.8265,{}
231,诸葛绪不从军令，擅自进兵取败，欲斩其首。监军卫瓘劝钟会三思，因诸葛绪乃邓艾部下，若正军法，恐伤和气。钟会从其言，免诸葛绪一死，将其打入囚车，押赴洛阳请晋公裁处，并收编所领之兵。邓艾路遇囚车，见状大怒，骂钟会欺人太甚，意欲兴兵问罪，被其子邓忠拦阻。第八十三集：偷渡阴平钟会、邓艾在钟会大营会面，二人言语间互斗心计，最后商定：钟会破剑阁，走大道入蜀都；邓艾走阴平小路，出汉中德阳亭，以奇兵直取成都。哪知姜维率兵死守剑阁，钟会苦攻不下，邓艾率轻兵翻山越岭，先一步直逼蜀宫成都。刘禅闻讯，方寸顿乱，郤正献策：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。,邓忠,人物,君主,,诸葛瞻尚,人物,0.7449,{}
231,诸葛绪不从军令，擅自进兵取败，欲斩其首。监军卫瓘劝钟会三思，因诸葛绪乃邓艾部下，若正军法，恐伤和气。钟会从其言，免诸葛绪一死，将其打入囚车，押赴洛阳请晋公裁处，并收编所领之兵。邓艾路遇囚车，见状大怒，骂钟会欺人太甚，意欲兴兵问罪，被其子邓忠拦阻。第八十三集：偷渡阴平钟会、邓艾在钟会大营会面，二人言语间互斗心计，最后商定：钟会破剑阁，走大道入蜀都；邓艾走阴平小路，出汉中德阳亭，以奇兵直取成都。哪知姜维率兵死守剑阁，钟会苦攻不下，邓艾率轻兵翻山越岭，先一步直逼蜀宫成都。刘禅闻讯，方寸顿乱，郤正献策：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。,刘禅,人物,君主,,诸葛瞻尚,人物,0.7123,{}
232,：速召武侯之子诸葛瞻领绵竹之兵御敌。怎奈诸葛瞻、诸葛尚父子寡不敌众，诸葛尚英勇战死，诸葛瞻愤然自刎。邓艾见状，翻身下马，单膝跪地，默祷一门忠烈，魏军将士亦依次跪倒。刘禅在成都闻邓艾取了绵竹，诸葛瞻父子已亡，急召文武商议。探马又报魏兵将近城下，众议纷然，刘禅最后听从谯周之言，正欲出降，其五子北地王刘谌怒骂谯周是偷生腐儒，阻其父降魏。刘禅斥之并将其逐出宫外，令谯周速作降书。刘谌闻讯，杀三子、割妻头，至昭烈庙哭诉先帝：“刘谌无德，不能保住祖上基业，唯有一死，以谢祖上。先帝有灵，知孙儿一片愚忠！”言讫，自刎而死。第八十四集：三分归晋炎兴元年（公元263年），刘禅率太子、诸王、群臣六十余人自缚降魏。,诸葛瞻,人物,君主,,刘禅,人物,0.9232,{}
233,讫，自刎而死。第八十四集：三分归晋炎兴元年（公元263年），刘禅率太子、诸王、群臣六十余人自缚降魏。蜀汉灭亡，自先主刘备建国以来，共历四十三年，传二帝。正在剑阁苦战的姜维及众将闻知此讯，捶胸痛哭，众将校士卒扯裂大旗、摔折武器，哭声十里可闻。值此危难时刻，姜维定下假降钟会，离间邓、钟之计，以求恢复汉室。钟会果然中计，重用姜维并与其结为兄弟，又在姜维指使下，拦截传递邓艾上书之人，按邓艾笔迹改写书信，借以激怒司马昭。司马昭果然大怒，陪同御驾亲征，并派人去钟会军前，令其收捕邓艾。邓艾父子于懵懂中被卫瓘拿下、收监。钟会令全军将士痛饮三天，重加犒赏。姜维怂恿钟会诈称奉太后遗诏讨伐司马昭弑君之罪，以夺天下。,刘禅,历史人物,君主,,蜀汉,Text,0.5054,{}
233,讫，自刎而死。第八十四集：三分归晋炎兴元年（公元263年），刘禅率太子、诸王、群臣六十余人自缚降魏。蜀汉灭亡，自先主刘备建国以来，共历四十三年，传二帝。正在剑阁苦战的姜维及众将闻知此讯，捶胸痛哭，众将校士卒扯裂大旗、摔折武器，哭声十里可闻。值此危难时刻，姜维定下假降钟会，离间邓、钟之计，以求恢复汉室。钟会果然中计，重用姜维并与其结为兄弟，又在姜维指使下，拦截传递邓艾上书之人，按邓艾笔迹改写书信，借以激怒司马昭。司马昭果然大怒，陪同御驾亲征，并派人去钟会军前，令其收捕邓艾。邓艾父子于懵懂中被卫瓘拿下、收监。钟会令全军将士痛饮三天，重加犒赏。姜维怂恿钟会诈称奉太后遗诏讨伐司马昭弑君之罪，以夺天下。,刘禅,历史人物,对手,,刘备昭,历史人物,0.4949,{}
233,讫，自刎而死。第八十四集：三分归晋炎兴元年（公元263年），刘禅率太子、诸王、群臣六十余人自缚降魏。蜀汉灭亡，自先主刘备建国以来，共历四十三年，传二帝。正在剑阁苦战的姜维及众将闻知此讯，捶胸痛哭，众将校士卒扯裂大旗、摔折武器，哭声十里可闻。值此危难时刻，姜维定下假降钟会，离间邓、钟之计，以求恢复汉室。钟会果然中计，重用姜维并与其结为兄弟，又在姜维指使下，拦截传递邓艾上书之人，按邓艾笔迹改写书信，借以激怒司马昭。司马昭果然大怒，陪同御驾亲征，并派人去钟会军前，令其收捕邓艾。邓艾父子于懵懂中被卫瓘拿下、收监。钟会令全军将士痛饮三天，重加犒赏。姜维怂恿钟会诈称奉太后遗诏讨伐司马昭弑君之罪，以夺天下。,蜀汉,Text,对手,,刘备昭,历史人物,0.6598,{}
235,能作声，以手指其子而亡。司马昭死后，其子司马炎继承王位，贾充、裴秀等逼迫魏主曹奂禅让退位，魏国灭亡。泰始元年（公元265年），司马炎登基，是为晋武帝，国号大晋。太康元年（公元280年），进兵吴国，吴主孙皓投降，吴国灭亡。自此结束了魏、蜀、吴三国之间七十二年混战的局面。,司马昭,人物,对手,,司马炎,人物,0.9681,{}
